line	text
13820	عادى مش ليه مزاج
16354	كارما
4396	دا انا كنت ابطل اجرام وابطل حتى الشغل واجعد بس اتأمل فيها.
17712	دخل هو مبسوط: - انتى لسة صاحية ياعيون ابوكى. وامك طبعاً ماصدقت تنام ماانا عارفها!
11762	م. مبحبش الجبان والحاجات دي
11699	ابعدي اكده .. واي الل دخلك المطبخ
6970	هقوم احض...
6753	أيهم انا دايخة
15163	اجعدى ياحبيبتى افطرى انتى. الحج على مضاريب الدم دول اللى سابوكى لوحدك
16153	بعد اذنكم يا جماعه
2462	- ههههه أعملك عصير عشان تهدى بيه دمك.
6058	- خبر ايه؟ طب خد نفسك الاول.
1138	ياولاد قصدنا نطمنوا بس ..
5172	متنسيش يما هااا.
7693	ادرس الملف الل فايدك دا كويس اوي .. ومش عاوزه غلطه مع ابويا فاهم يارامي
13678	انت. جيت
18750	مش معقول ازاى يقدر يعمل كدة وقتلهم كمان قدام أطفال بجد الله يكون فى عون جيلان ومرح.
16420	- طب انتي ماعرفتيش ايه سبب زعلها مع المخفي جوزها؟
13780	السؤال ده مش فهماه
8275	ايه
16667	انت قليل لادب.
17828	مالك يا روحي
5352	ابويا بعتنى مشوار عايزة حاجة اجبهالك معايا
12554	طاب ابعد
13285	خلصتى ياشغف عشان نروح البيوتى سنتر
15689	لسه بدري محدش صحي
18062	خير يا حماتي
14977	على ايه يا جميلة انتى حلوة فعلا مش ببالغ
15461	الحق اخوك يااعماد .. ماتسبهووش ...
1403	بيان بحبك
1244	كارما انا هفهمك أيهم انت ادخل لماسة وانا هفهم كارما
5780	ماجربتش! يمكن!
100	ايه تانى؟!
6013	الحمدالله
8566	لينو انا خرجت من المطار وقربت أوصل ليكم.
14972	الحمدلله
12703	يا طنط ولله ما حصل حاجه
7746	اهدي ياوعد حمزه اكيد مشغول مش انتي سمعتي صوته وقالك مش فاضي
20116	- بنتى نهال مالها يامرة انتى؟ هو في حاجة حصلت؟
5489	أهلا بيكى الف مبروك
20259	مش انا قشرت الخوخه .. سبيني اكل فيها براحتي بقي
17679	- يومين تلاته ازاى يعنى والخطوبة ياعم سامح؟
2530	فكوه
18517	هنروح شقتي لانها اقرب لحد ما المطر دا يخف
3192	- الدكتور مدحت وصل معايا. بس هو اتلم على عيال عمامنا قصاد المندرة بيسلم عليهم.
17629	طيب بس البسي حاجه واسعه وغطي شعرك كويس
7230	لييه ياولدي حوصل ايه ؟
1616	- اه ياحماتى ياما نفسى ادوق اكلك واكل حاجة ترم عضمى. اكيد هايطلع زين واحسن من خربيط المدعوج جبيصى ولا المرة اللى جايبها للطبيخ. دا انا معدتى نشفت من العك بتاعهم.
20433	ماشي
9431	اهوو اما نشوف اخرتها
9434	بطل رخامه ماانت عارف ماليش ف الكوره
21363	أنا عايزة أروح معاكم أشوف عمتو
215	لما تكتموا الاول .. بصوا رجاله العتامنه عالبوابه ..
9745	بابا انت ليا بتحب تكسفنى
7927	جهزتى الحاجة
255	مساء الخير. انتى كنتى فين دى صاحبتك بجالها ساعه هاتموت من الجلج عليكى
14237	أكيد ياولدى موافقة انا هلاقى أحسن منك فين لبنتى
7149	- مفاجئة ايه؟ انا مش فاهم!
3877	إلى يقول كلمه يبقا قدها.
15564	اززااي يعني وهو فين الامن
17641	- عوايدى!، الله يسامحك يا مدحت. عالعموم انا هاخد بالى من صحتها وامى من بكره الصبح هاتيجى تعملها كل شغل البيت. يعنى مش هانخليها محتاجة لحاجة.
4966	لا المرادي هتخاف تهوب نحيت هنا، دا احنا ناكلها
14201	اياك ثم اياك تفكر تلمسها لأنك هتندم.
13607	اااه وجايه دلوكت تختار بعد مااتشبكنا مع الناس وادينا فاتحه مش كلمه بس. اسمعى الكلام دا زين وفهميه لبتك. انا مبرجعش في كلمه جولتها ومطرح ماتحط راسها تحط رجليها. انا لحد دلوكت مش راضى امد يدى عليها
7422	أكيد انتوا اكتر من أخواتى
4960	يااااها تسلم ايدك الواحد كان هيموت من الجوع
12665	- ياللا ياحربي بينا. انا كنت عارفه من الاول انه هيلاوعنا. سيبه وتعالى ياعم بلا وجع مخ.
17411	انت جيت ياحلو. طب شيل يدك عن جميصى بدل مااجطعهالك
17773	انتي بتعملي اي يا وليه
13928	رانيا هتشرحلك كل حاجة عن الشغل
13419	اختى مالها يا دكتور
10659	جى انا رايحة التواليت
18656	وانت اي رايك ياعريس
12339	- صح جوليلى ياما. انتى ازاى عرفتى كده بسرعه ان موضوع المقبره الفرعوني هو اللى هايأثر على سامح ويخليه ينزل من اسكندرية على ملا وشه؟
20672	لالا الواضح انك اتقمصتي بجد بقي
5019	خلاص شبعت كل انت.
6786	ازاى ده يحصل
14300	حبيبة بابا
21150	جيلان حبيبتى انتى كويسة
13370	دينا
16808	ميييين
18795	فعلا انا كنت مضايقة قوى من سليم وحكيت الحصل
3006	أكيد هتعجبنى ايه حاجة من ايدك هتعجبنى
20996	انت مابتفهمش انا بكرهك وبكره العالم المقرف اللي انت جااااااي منه ...
10796	عايز اتكلم معاكى
6646	سليم انا عايز منك طلب
7319	للاسف مهقدرش اعمل حاجه غير كدا
7737	احنا ماشين في خطتنا واهم حاجه عشان الاثار دي ترجع .. نثبت انها خرجت من البلد بطريق غير مشروع .. والاهم سوء نيه الدوله المشتريه والا هنلتزم بدفع تعويضات  تعجز
359	حصل حاجه
8198	اه حبيته و مقدرش أتصور حياتى من غيره
21092	لو كنت وحشتك ياكوكى كنتى جيتى شفتيني
14607	كده يالينا تمشى وتخلينا فى قلق وحزن عليكى طول السنين دى
137	بكرهكككك وربنا ما هرحمك
14480	عشان خاطرى يا امى كفايه بكاء وهطمنك عليه أول ما اوصل متقلقيش
16089	- تصدقها يا وئل ان جدك يعملها ويطرد ابوك او حتى يسكت عن اهانته او طردوا من اى حد حتى لو كان ولدى؟
7751	طيب انا كده اديت مهمتي .. اسيبكم بقي ي عرسان عشان طيارتي
14252	أنت عايز تتجوزها بس عشان مفيش حد من أهل أبوها ياخدها وعارف مين القالك تعمل كده
18414	- ياجماعة اكيد فيه حل. مش معقولة كده تبجى اتسدت من جميع النواحي؟
10400	أنا مضطر أمشى عشان لسه هروح الشركة معايا شغل عايز اخلصة
18976	اتفضلى
10965	سلام.
15468	ابوكى مش هيرضي على الفوضي دي .. وبعدين انا هكون طول اليوم فى الشغل مش هعرف اخد بالى منك .. هى هكون مكمن عليك اكتر ..
15976	حبيبي يا حج يا قاتل يا مقتول النهارده.
980	وانا لسه هستناكى .. عموما احنا فيها تحبي اطلبلك حاجه تاني
2197	ايوه يا بوي انا وعدت عبدالرحمن يطلاق شمس لما يرجع. عايزني اعملك اي يعنى هو كان رافض وانت مصمم. قالت يمكن لما يرجع يغير راي، بس خلاص يا بوي هو مش عايزها. ليه تجبرهم يتجوزو وحده هما مش عايزينها. وسنه ولا اتنين وهيتجوز إلى هو عايزها من غير ما يقولك حتا
8565	مالك ياعم قلبت كدا ليه اهو قومنا
3525	معقول هتأمن على بيان معاه
19031	والمستشفى بتاعتنا .. حد له عندنا حاجه !
16201	مش عارفه يا مرات عمي حاسه نفسي تعبانه ودايخه اوي
9524	ومالك مبسوطه كده ليه
12716	حاضر
1976	خلاص يا ست الكل مااهو زي الحصان
18692	الورقه دي مزوره .. دا مستحيل
3971	- انتى بتستهبلى يابت انتى ولا عامله نفسك مش عارفة؟
12126	بايته عند اختك زهره عشان كانت تعبانه امبارح. ماانت عارف حملها عفش.
4392	لسانها حامى جوى البت دى. بس انت سيبك منها. تصرخ لبكره حتى. لما تشوف مين هايسمعها في الجصر الكبير ده.
18040	خلاص، عبدالرحمن خلاص بقا
969	اه متنساااش هاتلي كوباية لبن كده كبيره
17870	هي مش الدكتوره قالت مينفعش لحد اول تلات شهور
5130	على فكره حازم بيه زمانه راح القاعه
6606	طيب اكيد فى حل دلوقتى الطب متقدم وأكيد فى حل
3162	- ماشى يا معتصم ال، انا ان ماكنت اَحد حقى من عيونك مابقاش انا!
852	نوران خلاص اتجوزت
20684	لا خالص خالص
8360	لا
3811	اركب الهواء. محسش غير وبكيس في وشه
20569	حصلت ظروف ومش قدرت اجى فى الموعد ممكن بقا نتكلم فى الشغل
16456	- ودي برضوا اصول. تتحملني العمر كله وتيجي في الشدة وتسيبني. بقى دا يرضيك ياوائل؟
12381	مين دول
18369	- استني عندك ياصباح وامسكي خشمك دلوك خلينا نستفسر. كملي يانيره وفهميني.
