line	text
10098	عارف اني قاسي عليها بس لازمن اعمل اكده متقلقيش كله هيرجع احسن م الاول
9350	انت تعرف أن انا كان معايا أخ
17742	بعد اذنك، وطلعت فوق، جيجي وقت تنفض هدومها بقرف.
7595	اتلمي قووولت
7080	- من الدنيا يا نورا.
21389	والنبى أرحمنى مش هعمل كدا تانى أدينى فرصة واحدة
216	اييييييه
11028	اومال وعد فين ياما ؟
21751	هااتوولي ولد الخياااط حي هقتله بطريقتي يلااا ياارجاااااله يلا ياديابة الجبلللله عشاااكم عليّ النهارده
3749	اي اللي انتي لابسه ونازله بيه دا
1079	الف رحمه ونور عليك يامنصور بيه الابراهيمي
16288	شكرا يا فيروز.
7838	بص يافؤش انت خدت وقتك وفكرت ياما يابن الناس تكتب عليا وابنك يتربي فى عزك .. يااما تدينى مبلغ معتبر يسكتنى ويادار ما دخلك شر ..
11394	ياماما دا بيقولي بحبك وهاخدك من حمزه وبيهددني
10312	انت بتقول كلام كتير اوي .. قصدك ايه فيهم بقا ؟
7143	يابتى واد عمك مش غريب
7708	قالت عندها معاد مهم في ف جريده الحياه .. بس .. والهام بتحضر الاكل تحت .. يلا سلام مؤقت بقي
425	في حاجه يا شهاب
19834	هااا بقا ناوي تسافر امتا علشان العمليه
6356	- هي عمتى صباح لسة مخلصتش لبس؟ اطلعلها فوق واشوفها؟
403	اطلعي انتي. بص ل مراد و كمل. تلفوني كان فاصل شحن و الشاحن في لاوضه هنا ف جيت
3756	يلا على اوضتك
15265	انا مخى هاينفجر وحاسه الارض بتلف بيا
17243	ارجوك متعملش فيه كده انا موافقة موافقة
18284	بت عمى مين أنا بحب واحدة من مصر وعايز أتجوزها
15018	خير أن انشاء الله أنا كتبتله على العلاج هو محتاج ينتظم عليه وكمادات عشان الحرارة تنخفض
15489	من اللاب توب بتاعك ..
9149	طاب تمام على بركة الله
7128	ماتجول ياولدى بدل كلام الحريم الماسخ ده
12050	زين
16236	فاطمه انتي عندي هتفضلي زي زينب ورويدا وليليان اختي
8695	اسمعيني حمزه تحت بيمسك ف الخيول الي انا طلقتها ف القصر .. وانا جيت هنا عشان اقولك مستحيل حمزه يتمتع بذره ف جسمك عشان انتي ليا فااهمه ياوعد .. وانا حذرتك
10527	ان ما خليتو ميطقش يبص في وشها.
2767	مش هتبطل عط بقا
15821	- يابت انتى هو انا هينة؟ دا انا بلف السوق حتة حتة. دا غير عم بشير بياع الهدوم بالقسط. دا بيجلى كل يوم اتنين. ويجيبلى شنطة هدومه كلها انجى منها على كيفى.
8851	بطل جنان واتحرك ..
8428	طب كنا جبنا اكل جاهز
13327	بس ده مات يبقى ناخد حقنا من ولاده ولا انتى ناسيه العمله زمان فى اهلنا ولا انتى عايزة حقهم يروح.
6068	- انا مش هاحاسبك عالكلام ده. عشان تربيتك غير تربيتنا حتى لو كنتى من بلدنا، اطلعى دلوك يا نورا منعاً للكلام والحديت.
21819	الهام اطلعي بررررا.
8669	مفيش حاجه. خليكم انتوا وانا هاشوف اللى بره واجيلكم.
10697	ميهمنيش إذا كان ابنك او لا انت مشيت وسيبتنى من غير ما تسأل فيه وروحتلك بيتك قلولى انك عزلت وأستقلت من الشغل ثم هتفت بشهقات كنت كل يوم بنام على صورتك ودموعى على خدى وبتألم على فراقك وانت مش حاسس بيه لى عملت كدة لى.
9638	انا مش عاوزها اصلا
10060	اي هنفضل وقفين كدا كتير ادخلي العشاء جاهز
14501	ما انت عارف يا ايهاب
14036	ليه ياجي ليه حصل معانا كده انا كان نفسى يكون بابا وماما ومليكة يكونوا معانا ونعيش زى اى عائله أنا بكرهو ياجي بكرهو أوى هو الحرمنا منهم
14209	اتكلمى ياعمتى فى ايه
604	يعنى ياربى لما القيهم بنتى تختفى
21847	اهو جيه اللي هيشاركني فيكي ياست وعد
18377	- وانا بحبك قوي قوي ياطنت نهال.
7946	معلش يا جماعة انا هروح عشان حاسة أنى تعبانة.
7417	يلا يابنات
11334	- بقى يا حيلتها سايب بنات اسكندريه وجايلى هنا الصعيد عشان تخطبلى من البلد الفقريه دى؟
3545	أنا عارف ان قولتلك متأخر بس القرار ليك موافق
15763	ااه مش تفتح يا اعمى
17604	اااااي انتو ملكومش كبير ولا اي محدش قادر يلمكم ولا شايفيني كبرت ومش قادر احكم
13313	وانتى وحشانى اكتر
10033	جوري الحقيقه
18679	دلووووق !
14698	هو كان محترم خالص النهارده وعادى. بس مش هو دا مدحت بتاع الايام اللى فاتت!
7597	تعالي تعالي يااعشق دا اخوكي والله اخوكي عاصم
8741	هبعتلك امي، ايهاب نزل وضرب النار و الزغريط اشتغل إيهاب قعد شويه تحت
18906	مين ميمى ده
8258	وانتى أكتر والله
17121	بص انت عارف انى متوترة عشان هعترف لشخص البحبه فأحنا هنمثل دلوقتى انا هقولك بحبك وانت هتقول وانا كمان بحبك
2574	خضتني
19674	رجب ابقى تعال المكتب عاوزك
16063	- وكمان التلاجة فيها اكل؟ دا انت كنت عامل حسابك بقى. والله ومفاجأتك كترت اوى يا سامح.
2394	مممممممم هتسمعي كلامي وتقوليلي ماما دي ع طوول !
580	دلوقتى يمكن فى الشركة ليه فى حاجة
9557	متأكده من كلامك
15404	ازاى !
14006	طيب ما تاجى تعيشى معايا
15104	ماشى ياواد عمى
18567	هروح اطمن عليها
3465	ايه دا مسرع ماعاودوا اكده
3303	لا والله كدا كتير يعنى قلت النهارده مش معايا وهفطر براحتي
10528	خديجه
12308	- انتى هاتجننينى يابنت انتى. امال تصرفاتك دى كلها معناها ايه؟ لما انتى رافضاه يااختى ومش طايقاه؟
18657	مالك ماسكها اكده مش هطير ع فكره اهي قاااعده
21572	صغيره ياواد عمى. ولجت جدامها كذا اختيار فاحتارت تختار
18061	ايوه يا حبيبي انا مرات عمك
14459	انتى معاكى محاضرة دلوقتى
16136	وااه عليكى. دا انتى بجيتى صعبه جوى، اها ابوكى دخل. كلميه بنفسك
18253	سليم.
12307	- لأ ياماما. مش دا اللى انا كنت عايزاه. معتصم دا اساساً انا مبطيقهوش يبقى ازاى هاأقبل اتجوزوا؟!
13917	أنا جايه عشان الوظيفة
13334	براء روحت فين.
13691	لا ليه
20183	حمزززززززززززززه !
11312	- لو سمحتى. اولا انتى ملكيش دعوه باللى بينى وبين مراتى.
15230	الف سلامه عليك ياواد عمى.
11679	حمزه انت رجعت
21670	اه عارفة
3646	علشان خاطري ونبي يا ادهم الصفقه كبيره وفيها مكسب ليه ترفض
1553	العفو يا فندم مع السلامة
7051	- يعنى انتى عارفة ان في حاجات ماينفعش تطلع بين الراجل ومرته. شاطرة يا نيره.
4975	وفي حد يدخل يجعر كدا
17088	يا ترى ماسة هتوافق ولا لأ
2940	لا ماينفعش التاخير ..
11076	حمزه خد كل انت خااسس كده ليه
11930	باكل والله اهو
11079	بس انا قولت انك شبعت
13705	وانا مالي تشوف إلى غلطت م، قبل ما يكمل كف نزل على وشه وكان حازم، خديجه واقفه تتابع من بعيد
2459	- واختك لازم تنامى في حضنها عشان تاخدى بالك منها وتراعيها؟
7245	الظرف دا جيه لحمزه بيه
10295	ههه لالا خلاص ها اي المفاجئه بقي
7405	كويسة ياحبيبتى انتى عامله ايه
16481	تلاقي مجدى بيدلع شويه بس .. هاتيلى القميص يايسر خلينى انزل اشوف المستفشى ..
12032	متجوزش ليك يا ولدي متجوزش.
14595	كله يروح يغير هدومه عشان هوديكم ليها
3187	- مالك يا نهال؟ فيكى حاجة ياحبيبتى؟
6113	البنت يامحمد ؟!
10807	ان شاء الله.
5207	- كل ده عشان اصالحك. دا انت طلباتك كتيرة جوي
17642	- والنبى صح يا نهال. انتى بتتكلمى جد؟
10666	انتى بتقولى اى وازاى تمشى وتسبينى انا عارف ان انا غلطان بس انا عرفت الحقيقة وروحتلك بيتك بس قالولى انك سافرتى
5342	مالك ياشغف يابتى ليه الدموع دى وليه قاعدة لحالك فى الأوضة
8236	أنا كنت بتمشى وبعدين وانت مالك أصلا بهدومى أدم: لا مالى ونص انتى ناسية انك فى بيتى ولا فرحانه بنظرات الحراس ليكى نزلت دموع ايه رغما عنهاايه بدموع: أنا مش كدا عشان ابقى مبسوطة بنظراتهم ليه وتركته وركضت لغرفتها وأرتمت على الفراش وأخذت تبكى ا...
884	اااه
13634	ازيكم يابنات.
10019	عادى يعنى. انا لسه مافكرتش ارد بأيه!
123	كل حاجه حازم حازم بتحبي فيه اي هااا
15306	طيب المفروض اعمل ايه انا دلوقتي
10281	بسسرررعه يااحمزه دي بتترعش ووشها كله عرق
20119	- وبعدين يابوى. انا المرة عملالي مناحة في البلد عايزة تطمن. وانا جاعد هنا زى الاطرش في الزفة. وجلبى وكلنى على بتى وعيال عمها الاتنين.
